age,gender,policy_type,premium_amount,sales_channel,tenure_months,is_churned,total_claim_amount,total_claim_amount_settled,avg_settlement_time,num_claims,is_rejected,has_claim,claim_freq,monthly_premium,age_policy,tenure_claim,settlement_ratio,profitability,suspicious,fast_settlement,delay_risk,rejection_ratio,claim_to_premium,claim_severity
53,Female,Motor,2098.82,Online,111,0,3483.92,0.0,1.0,1.0,0.0,1,0.009009009009009009,18.90828828828829,111237.46,111.0,0.0,2098.82,0,1,1.0,0.0,1.6599422532661208,3483.92
35,Male,Health,146.16,Direct,32,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.5675,5115.599999999999,0.0,0.0,146.16,0,1,0.0,0.0,0.0,0.0
54,Female,Property,369.28,Bank,16,0,1468.11,0.0,11.0,1.0,0.0,1,0.0625,23.08,19941.12,16.0,0.0,369.28,0,0,11.0,0.0,3.975601169844021,1468.11
36,Male,Health,2477.36,Broker,68,1,9264.9,2322.05,52.5,2.0,1.0,1,0.029411764705882353,36.43176470588236,89184.96,136.0,0.2506287169856124,155.30999999999995,1,0,105.0,0.5,3.739827881292989,4632.45
64,Male,Property,772.95,Bank,54,0,1244.41,307.98,5.0,2.0,1.0,1,0.037037037037037035,14.31388888888889,49468.8,108.0,0.24749077876262646,464.97,0,1,10.0,0.5,1.6099488970826057,622.205
45,Female,Motor,2441.3,Broker,28,0,0.0,0.0,0.0,0.0,0.0,0,0.0,87.18928571428572,109858.50000000001,0.0,0.0,2441.3,0,1,0.0,0.0,0.0,0.0
57,Male,Health,538.08,Broker,112,0,5632.860000000001,3469.83,2.5,2.0,0.0,1,0.017857142857142856,4.804285714285714,30670.56,224.0,0.6159979122506151,-2931.75,0,1,5.0,0.0,10.468443354148082,2816.4300000000003
37,Male,Health,966.63,Direct,108,0,3069.12,2275.02,28.0,1.0,0.0,1,0.009259259259259259,8.950277777777778,35765.31,108.0,0.7412613387550829,-1308.3899999999999,1,0,28.0,0.0,3.1750721579094376,3069.12
66,Male,Motor,1906.89,Direct,60,1,0.0,0.0,0.0,0.0,0.0,0,0.0,31.7815,125854.74,0.0,0.0,1906.89,0,1,0.0,0.0,0.0,0.0
50,Female,Health,1678.67,Online,78,0,0.0,0.0,0.0,0.0,0.0,0,0.0,21.521410256410256,83933.5,0.0,0.0,1678.67,0,1,0.0,0.0,0.0,0.0
29,Male,Health,1494.69,Online,76,0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.66697368421053,43346.01,0.0,0.0,1494.69,0,1,0.0,0.0,0.0,0.0
75,Male,Health,1371.76,Bank,60,0,10708.36,8371.7,13.333333333333334,3.0,0.0,1,0.05,22.862666666666666,102882.0,180.0,0.7817910492362976,-6999.9400000000005,0,0,40.0,0.0,7.8062926459438975,3569.4533333333334
68,Female,Health,2124.26,Direct,85,0,3789.5,2369.97,25.0,1.0,0.0,1,0.011764705882352941,24.99129411764706,144449.68000000002,85.0,0.6254044069138408,-245.70999999999958,0,0,25.0,0.0,1.7839153399301402,3789.5
32,Female,Health,663.88,Direct,112,0,3393.59,3167.07,9.0,1.0,0.0,1,0.008928571428571428,5.9275,21244.16,112.0,0.9332506283905835,-2503.19,0,0,9.0,0.0,5.111752123877809,3393.59
58,Male,Motor,1161.93,Broker,80,0,1573.15,1303.99,9.0,1.0,0.0,1,0.0125,14.524125000000002,67391.94,80.0,0.8289037917553952,-142.05999999999995,0,0,9.0,0.0,1.3539111650443658,1573.15
56,Female,Motor,473.09,Broker,118,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.009237288135593,26493.039999999997,0.0,0.0,473.09,0,1,0.0,0.0,0.0,0.0
19,Male,Health,1530.26,Online,44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,34.778636363636366,29074.94,0.0,0.0,1530.26,0,1,0.0,0.0,0.0,0.0
46,Male,Motor,701.31,Broker,2,0,3067.58,2076.2,40.5,2.0,0.0,1,1.0,350.655,32260.26,4.0,0.6768201644292895,-1374.8899999999999,1,0,81.0,0.0,4.37407138070183,1533.79
58,Male,Motor,901.22,Online,23,1,3351.59,0.0,59.0,1.0,1.0,1,0.043478260869565216,39.18347826086956,52270.76,23.0,0.0,901.22,1,0,59.0,1.0,3.7189476487428155,3351.59
27,Female,Motor,1231.0,Online,120,0,8396.92,3909.82,22.0,3.0,2.0,1,0.025,10.258333333333333,33237.0,360.0,0.46562549125155417,-2678.82,1,0,66.0,0.6666666666666666,6.821218521527213,2798.9733333333334
19,Male,Health,164.25,Broker,93,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.7661290322580645,3120.75,0.0,0.0,164.25,0,1,0.0,0.0,0.0,0.0
68,Female,Motor,320.65,Online,46,0,11316.19,0.0,81.0,1.0,1.0,1,0.021739130434782608,6.970652173913043,21804.199999999997,46.0,0.0,320.65,1,0,81.0,1.0,35.2914080773429,11316.19
28,Female,Health,1746.23,Broker,107,1,7729.83,5030.91,21.0,3.0,0.0,1,0.028037383177570093,16.319906542056074,48894.44,321.0,0.6508435502462537,-3284.68,1,0,63.0,0.0,4.4265818362987694,2576.61
30,Male,Health,1129.53,Direct,73,0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.473013698630137,33885.9,0.0,0.0,1129.53,0,1,0.0,0.0,0.0,0.0
27,Female,Motor,2175.5,Online,54,1,0.0,0.0,0.0,0.0,0.0,0,0.0,40.28703703703704,58738.5,0.0,0.0,2175.5,0,1,0.0,0.0,0.0,0.0
31,Female,Health,1767.21,Direct,71,0,0.0,0.0,0.0,0.0,0.0,0,0.0,24.890281690140846,54783.51,0.0,0.0,1767.21,0,1,0.0,0.0,0.0,0.0
35,Female,Health,119.44,Broker,93,0,3558.37,3500.23,35.0,1.0,0.0,1,0.010752688172043012,1.284301075268817,4180.4,93.0,0.9836610582935446,-3380.79,1,0,35.0,0.0,29.79211319490958,3558.37
68,Female,Health,1580.11,Online,108,0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.630648148148147,107447.48,0.0,0.0,1580.11,0,1,0.0,0.0,0.0,0.0
71,Female,Health,324.94,Broker,81,0,5815.8,0.0,74.0,1.0,0.0,1,0.012345679012345678,4.011604938271605,23070.74,81.0,0.0,324.94,1,0,74.0,0.0,17.898073490490553,5815.8
26,Male,Motor,1974.24,Online,9,1,0.0,0.0,0.0,0.0,0.0,0,0.0,219.36,51330.24,0.0,0.0,1974.24,0,1,0.0,0.0,0.0,0.0
74,Female,Health,2479.62,Direct,70,0,0.0,0.0,0.0,0.0,0.0,0,0.0,35.42314285714286,183491.88,0.0,0.0,2479.62,0,1,0.0,0.0,0.0,0.0
56,Male,Motor,1374.88,Direct,44,0,1583.1,0.0,31.0,1.0,1.0,1,0.022727272727272728,31.24727272727273,76993.28,44.0,0.0,1374.88,0,0,31.0,1.0,1.151445944373327,1583.1
45,Male,Property,1738.67,Bank,84,0,1041.63,742.77,6.0,1.0,0.0,1,0.011904761904761904,20.698452380952382,78240.15000000001,84.0,0.7130843005673799,995.9000000000001,0,1,6.0,0.0,0.5990958606291016,1041.63
20,Male,Property,669.55,Online,74,0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.047972972972973,13391.0,0.0,0.0,669.55,0,1,0.0,0.0,0.0,0.0
37,Male,Health,1150.23,Broker,73,0,3496.19,2674.67,16.0,1.0,0.0,1,0.0136986301369863,15.756575342465753,42558.51,73.0,0.7650242120708542,-1524.44,0,0,16.0,0.0,3.0395573059301184,3496.19
23,Male,Motor,2154.63,Broker,12,0,0.0,0.0,0.0,0.0,0.0,0,0.0,179.5525,49556.490000000005,0.0,0.0,2154.63,0,1,0.0,0.0,0.0,0.0
44,Male,Motor,501.82,Bank,97,0,1637.12,1401.57,10.0,1.0,0.0,1,0.010309278350515464,5.17340206185567,22080.079999999998,97.0,0.8561192826426897,-899.75,0,0,10.0,0.0,3.2623649914311903,1637.12
70,Female,Motor,737.29,Broker,32,0,3594.83,2483.74,23.0,3.0,1.0,1,0.09375,23.0403125,51610.299999999996,96.0,0.690920015689198,-1746.4499999999998,1,0,69.0,0.3333333333333333,4.8757341073390394,1198.2766666666666
19,Female,Health,1169.04,Online,34,1,3309.94,0.0,27.0,1.0,1.0,1,0.029411764705882353,34.383529411764705,22211.76,34.0,0.0,1169.04,1,0,27.0,1.0,2.8313316909601043,3309.94
46,Female,Motor,1809.4,Online,83,0,8345.880000000001,7260.04,9.5,2.0,0.0,1,0.024096385542168676,21.8,83232.40000000001,166.0,0.8698950859585807,-5450.639999999999,0,0,19.0,0.0,4.612512435061347,4172.9400000000005
55,Male,Health,1002.12,Online,33,1,7470.31,5519.33,29.0,2.0,0.0,1,0.06060606060606061,30.367272727272727,55116.6,66.0,0.7388354700139619,-4517.21,1,0,58.0,0.0,7.454506446333773,3735.155
20,Female,Motor,2326.56,Online,64,0,937.51,646.51,44.0,1.0,0.0,1,0.015625,36.3525,46531.2,64.0,0.6896033108980171,1680.05,0,0,44.0,0.0,0.40295973454370404,937.51
33,Female,Property,326.7,Online,48,0,4469.08,2969.07,23.0,1.0,0.0,1,0.020833333333333332,6.8062499999999995,10781.1,48.0,0.6643582124285088,-2642.3700000000003,1,0,23.0,0.0,13.679461279461279,4469.08
47,Female,Motor,989.93,Online,16,0,0.0,0.0,0.0,0.0,0.0,0,0.0,61.870625,46526.71,0.0,0.0,989.93,0,1,0.0,0.0,0.0,0.0
57,Male,Property,1801.49,Bank,50,0,1925.57,1430.87,23.0,1.0,0.0,1,0.02,36.0298,102684.93000000001,50.0,0.7430890593434671,370.6200000000001,0,0,23.0,0.0,1.068876319047011,1925.57
19,Female,Property,642.37,Online,114,0,1271.89,0.0,29.0,1.0,0.0,1,0.008771929824561403,5.634824561403509,12205.03,114.0,0.0,642.37,0,0,29.0,0.0,1.9799959524884414,1271.89
34,Male,Health,1675.39,Direct,23,0,601.64,0.0,22.0,1.0,1.0,1,0.043478260869565216,72.84304347826087,56963.26,23.0,0.0,1675.39,0,0,22.0,1.0,0.3591044473227129,601.64
58,Female,Health,494.12,Direct,26,1,8401.79,6272.9400000000005,17.5,2.0,0.0,1,0.07692307692307693,19.004615384615384,28658.96,52.0,0.7466194703747654,-5778.820000000001,0,0,35.0,0.0,17.00354164980167,4200.895
29,Male,Motor,234.35,Online,109,1,4043.57,0.0,1.0,1.0,0.0,1,0.009174311926605505,2.15,6796.15,109.0,0.0,234.35,0,1,1.0,0.0,17.254405803285685,4043.57
52,Male,Health,390.44,Bank,54,0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.230370370370371,20302.88,0.0,0.0,390.44,0,1,0.0,0.0,0.0,0.0
60,Male,Motor,2331.96,Broker,44,0,0.0,0.0,0.0,0.0,0.0,0,0.0,52.99909090909091,139917.6,0.0,0.0,2331.96,0,1,0.0,0.0,0.0,0.0
18,Female,Motor,1424.2,Direct,105,0,5131.45,4336.08,34.0,2.0,1.0,1,0.01904761904761905,13.563809523809525,25635.600000000002,210.0,0.845000925664286,-2911.88,1,0,68.0,0.5,3.603040303328184,2565.725
72,Female,Health,2011.23,Bank,37,0,0.0,0.0,0.0,0.0,0.0,0,0.0,54.35756756756757,144808.56,0.0,0.0,2011.23,0,1,0.0,0.0,0.0,0.0
62,Male,Health,898.37,Online,9,0,5681.14,2378.12,25.5,2.0,1.0,1,0.2222222222222222,99.81888888888889,55698.94,18.0,0.4185990839866646,-1479.75,1,0,51.0,0.5,6.323830938254839,2840.57
32,Female,Health,1522.38,Broker,94,0,6602.860000000001,2856.64,14.5,2.0,1.0,1,0.02127659574468085,16.195531914893618,48716.16,188.0,0.4326367664920958,-1334.2599999999998,0,0,29.0,0.5,4.337195706722369,3301.4300000000003
43,Male,Motor,1287.89,Online,13,0,0.0,0.0,0.0,0.0,0.0,0,0.0,99.06846153846155,55379.270000000004,0.0,0.0,1287.89,0,1,0.0,0.0,0.0,0.0
54,Male,Motor,2369.77,Bank,112,0,2503.63,1644.71,7.0,1.0,0.0,1,0.008928571428571428,21.158660714285713,127967.58,112.0,0.6569301374404365,725.06,0,1,7.0,0.0,1.0564864944699275,2503.63
38,Female,Motor,1894.18,Bank,60,0,1971.61,1276.3,1.0,1.0,0.0,1,0.016666666666666666,31.569666666666667,71978.84,60.0,0.6473389767753258,617.8800000000001,0,1,1.0,0.0,1.0408778468783324,1971.61
66,Female,Motor,1853.3,Online,106,0,5065.78,1356.23,1.0,2.0,1.0,1,0.018867924528301886,17.483962264150943,122317.8,212.0,0.2677238253536474,497.06999999999994,0,1,2.0,0.5,2.73338369395133,2532.89
48,Female,Motor,211.25,Broker,80,0,226.36,225.57,25.0,1.0,0.0,1,0.0125,2.640625,10140.0,80.0,0.99650998409613,-14.319999999999993,0,0,25.0,0.0,1.071526627218935,226.36
42,Male,Motor,1419.21,Bank,110,0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.901909090909092,59606.82,0.0,0.0,1419.21,0,1,0.0,0.0,0.0,0.0
40,Male,Motor,1220.78,Online,2,1,0.0,0.0,0.0,0.0,0.0,0,0.0,610.39,48831.2,0.0,0.0,1220.78,0,1,0.0,0.0,0.0,0.0
41,Female,Property,2326.82,Bank,95,0,0.0,0.0,0.0,0.0,0.0,0,0.0,24.49284210526316,95399.62000000001,0.0,0.0,2326.82,0,1,0.0,0.0,0.0,0.0
74,Male,Motor,717.62,Direct,60,0,553.63,339.23,16.0,1.0,0.0,1,0.016666666666666666,11.960333333333333,53103.88,60.0,0.6127377490381664,378.39,0,0,16.0,0.0,0.771480727961874,553.63
55,Female,Health,747.6,Broker,57,0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.115789473684211,41118.0,0.0,0.0,747.6,0,1,0.0,0.0,0.0,0.0
45,Male,Motor,1087.23,Direct,115,1,5238.2699999999995,629.24,31.0,2.0,1.0,1,0.017391304347826087,9.454173913043478,48925.35,230.0,0.120123628602573,457.99,1,0,62.0,0.5,4.817996192158052,2619.1349999999998
38,Female,Property,684.09,Broker,43,0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.909069767441862,25995.420000000002,0.0,0.0,684.09,0,1,0.0,0.0,0.0,0.0
71,Female,Health,410.04,Online,19,0,4730.25,2536.15,33.5,2.0,0.0,1,0.10526315789473684,21.58105263157895,29112.84,38.0,0.536155594313197,-2126.11,1,0,67.0,0.0,11.536069651741293,2365.125
60,Male,Motor,2157.8,Bank,11,0,2432.34,2088.83,40.0,1.0,0.0,1,0.09090909090909091,196.16363636363639,129468.00000000001,11.0,0.858773855628736,68.97000000000025,0,0,40.0,0.0,1.1272314394290481,2432.34
35,Female,Health,1439.86,Online,78,1,3652.91,2474.31,18.0,1.0,0.0,1,0.01282051282051282,18.45974358974359,50395.1,78.0,0.6773531239477567,-1034.45,0,0,18.0,0.0,2.5369897073326575,3652.91
53,Female,Motor,2167.27,Bank,47,0,3518.73,3411.63,27.0,1.0,0.0,1,0.02127659574468085,46.11212765957447,114865.31,47.0,0.9695628820625624,-1244.3600000000001,0,0,27.0,0.0,1.6235771269846397,3518.73
52,Male,Health,2094.72,Direct,89,0,0.0,0.0,0.0,0.0,0.0,0,0.0,23.536179775280896,108925.43999999999,0.0,0.0,2094.72,0,1,0.0,0.0,0.0,0.0
62,Female,Motor,776.9,Online,63,0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.33174603174603,48167.799999999996,0.0,0.0,776.9,0,1,0.0,0.0,0.0,0.0
72,Male,Property,1414.57,Bank,7,0,0.0,0.0,0.0,0.0,0.0,0,0.0,202.08142857142857,101849.04,0.0,0.0,1414.57,0,1,0.0,0.0,0.0,0.0
26,Female,Motor,299.72,Online,79,0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.7939240506329117,7792.720000000001,0.0,0.0,299.72,0,1,0.0,0.0,0.0,0.0
70,Male,Motor,2296.6,Online,94,0,0.0,0.0,0.0,0.0,0.0,0,0.0,24.43191489361702,160762.0,0.0,0.0,2296.6,0,1,0.0,0.0,0.0,0.0
55,Female,Health,1070.23,Online,31,1,2937.99,1990.03,27.0,1.0,0.0,1,0.03225806451612903,34.523548387096774,58862.65,31.0,0.6773440345270066,-919.8,1,0,27.0,0.0,2.74519495809312,2937.99
75,Female,Motor,1044.82,Online,88,1,2743.74,0.0,32.0,1.0,0.0,1,0.011363636363636364,11.872954545454546,78361.5,88.0,0.0,1044.82,1,0,32.0,0.0,2.626040849141479,2743.74
47,Female,Property,826.61,Broker,55,0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.029272727272728,38850.67,0.0,0.0,826.61,0,1,0.0,0.0,0.0,0.0
61,Female,Health,1205.59,Bank,25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,48.2236,73540.98999999999,0.0,0.0,1205.59,0,1,0.0,0.0,0.0,0.0
51,Male,Health,704.22,Bank,72,0,7818.44,0.0,79.0,1.0,1.0,1,0.013888888888888888,9.780833333333334,35915.22,72.0,0.0,704.22,1,0,79.0,1.0,11.102269177245747,7818.44
49,Male,Motor,999.65,Direct,30,0,3987.32,3650.51,13.0,1.0,0.0,1,0.03333333333333333,33.321666666666665,48982.85,30.0,0.9155297292416962,-2650.86,0,0,13.0,0.0,3.9887160506177164,3987.32
20,Male,Property,2019.87,Online,36,0,4388.61,3205.23,21.0,2.0,0.0,1,0.05555555555555555,56.107499999999995,40397.399999999994,72.0,0.7303519793283068,-1185.3600000000001,1,0,42.0,0.0,2.172719036373628,2194.305
20,Male,Health,2102.21,Online,50,1,0.0,0.0,0.0,0.0,0.0,0,0.0,42.044200000000004,42044.2,0.0,0.0,2102.21,0,1,0.0,0.0,0.0,0.0
45,Male,Motor,830.04,Online,14,0,568.75,494.42,64.0,1.0,0.0,1,0.07142857142857142,59.28857142857142,37351.799999999996,14.0,0.8693098901098901,335.61999999999995,0,0,64.0,0.0,0.685207941785938,568.75
61,Male,Motor,1225.63,Online,29,0,3656.45,0.0,29.0,1.0,0.0,1,0.034482758620689655,42.263103448275864,74763.43000000001,29.0,0.0,1225.63,1,0,29.0,0.0,2.9833228625278423,3656.45
32,Male,Motor,2197.17,Bank,27,0,4069.49,654.75,12.5,2.0,0.0,1,0.07407407407407407,81.37666666666667,70309.44,54.0,0.16089239683596718,1542.42,0,0,25.0,0.0,1.85215072115494,2034.745
58,Female,Property,226.42,Direct,117,0,3803.45,3622.1,39.0,1.0,0.0,1,0.008547008547008548,1.935213675213675,13132.359999999999,117.0,0.9523196045695356,-3395.68,1,0,39.0,0.0,16.798206872184437,3803.45
40,Female,Motor,2233.95,Broker,50,0,4502.17,3084.46,19.5,2.0,0.0,1,0.04,44.678999999999995,89358.0,100.0,0.6851051826119404,-850.5100000000002,0,0,39.0,0.0,2.0153405402985745,2251.085
57,Female,Health,626.04,Bank,36,0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.39,35684.28,0.0,0.0,626.04,0,1,0.0,0.0,0.0,0.0
28,Female,Motor,1728.49,Online,34,1,1418.35,0.0,14.0,1.0,0.0,1,0.029411764705882353,50.837941176470586,48397.72,34.0,0.0,1728.49,0,0,14.0,0.0,0.8205717128823423,1418.35
65,Male,Motor,1498.12,Bank,21,0,0.0,0.0,0.0,0.0,0.0,0,0.0,71.33904761904762,97377.79999999999,0.0,0.0,1498.12,0,1,0.0,0.0,0.0,0.0
49,Male,Health,1427.06,Broker,38,0,1719.69,1545.18,10.0,1.0,0.0,1,0.02631578947368421,37.554210526315785,69925.94,38.0,0.8985224081084382,-118.12000000000012,0,0,10.0,0.0,1.2050579513124886,1719.69
75,Male,Property,2162.46,Broker,75,0,0.0,0.0,0.0,0.0,0.0,0,0.0,28.8328,162184.5,0.0,0.0,2162.46,0,1,0.0,0.0,0.0,0.0
74,Female,Health,343.77,Bank,97,0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5440206185567007,25438.98,0.0,0.0,343.77,0,1,0.0,0.0,0.0,0.0
71,Male,Property,932.87,Broker,79,0,2676.36,2400.2,12.0,1.0,0.0,1,0.012658227848101266,11.808481012658229,66233.77,79.0,0.8968150771943982,-1467.33,0,0,12.0,0.0,2.8689528015693506,2676.36
53,Female,Health,1391.81,Bank,76,0,3482.9,2722.42,15.0,1.0,0.0,1,0.013157894736842105,18.31328947368421,73765.93,76.0,0.7816532200178012,-1330.6100000000001,0,0,15.0,0.0,2.5024248999504244,3482.9
50,Male,Motor,2047.09,Bank,88,0,1315.68,966.36,34.0,1.0,0.0,1,0.011363636363636364,23.262386363636363,102354.5,88.0,0.7344947099598687,1080.73,0,0,34.0,0.0,0.6427074530186754,1315.68
41,Male,Motor,619.46,Online,50,1,0.0,0.0,0.0,0.0,0.0,0,0.0,12.3892,25397.86,0.0,0.0,619.46,0,1,0.0,0.0,0.0,0.0
56,Male,Health,2027.03,Broker,37,0,0.0,0.0,0.0,0.0,0.0,0,0.0,54.784594594594594,113513.68,0.0,0.0,2027.03,0,1,0.0,0.0,0.0,0.0
51,Male,Property,1059.13,Online,75,1,0.0,0.0,0.0,0.0,0.0,0,0.0,14.121733333333335,54015.630000000005,0.0,0.0,1059.13,0,1,0.0,0.0,0.0,0.0
73,Female,Property,553.39,Bank,120,0,5104.82,2381.07,35.333333333333336,3.0,2.0,1,0.025,4.611583333333333,40397.47,360.0,0.466435643176449,-1827.6800000000003,1,0,106.0,0.6666666666666666,9.224633621858002,1701.6066666666666
45,Female,Motor,1921.57,Direct,117,0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.423675213675214,86470.65,0.0,0.0,1921.57,0,1,0.0,0.0,0.0,0.0
54,Male,Motor,318.16,Direct,19,0,4715.71,2887.35,8.0,1.0,0.0,1,0.05263157894736842,16.745263157894737,17180.640000000003,19.0,0.6122831980762176,-2569.19,0,0,8.0,0.0,14.821819210460145,4715.71
24,Female,Motor,1335.44,Direct,118,1,0.0,0.0,0.0,0.0,0.0,0,0.0,11.317288135593222,32050.56,0.0,0.0,1335.44,0,1,0.0,0.0,0.0,0.0
21,Male,Property,253.3,Broker,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,253.3,5319.3,0.0,0.0,253.3,0,1,0.0,0.0,0.0,0.0
54,Male,Property,955.4,Bank,81,0,1141.62,0.0,23.0,1.0,1.0,1,0.012345679012345678,11.795061728395062,51591.6,81.0,0.0,955.4,0,0,23.0,1.0,1.1949131253925056,1141.62
73,Male,Health,1542.58,Bank,40,0,4334.05,4248.02,31.0,1.0,0.0,1,0.025,38.564499999999995,112608.34,40.0,0.9801502059274813,-2705.4400000000005,1,0,31.0,0.0,2.809611170895513,4334.05
18,Male,Motor,1434.68,Bank,55,0,0.0,0.0,0.0,0.0,0.0,0,0.0,26.085090909090912,25824.24,0.0,0.0,1434.68,0,1,0.0,0.0,0.0,0.0
18,Female,Health,1071.17,Online,80,1,0.0,0.0,0.0,0.0,0.0,0,0.0,13.389625,19281.06,0.0,0.0,1071.17,0,1,0.0,0.0,0.0,0.0
64,Male,Health,1129.72,Online,26,0,6896.92,3127.25,33.5,2.0,1.0,1,0.07692307692307693,43.45076923076923,72302.08,52.0,0.4534270369962244,-1997.53,1,0,67.0,0.5,6.104981765393195,3448.46
37,Male,Motor,644.25,Broker,43,0,4572.04,2285.62,21.5,2.0,0.0,1,0.046511627906976744,14.982558139534884,23837.25,86.0,0.49991251170155987,-1641.37,1,0,43.0,0.0,7.096686069072565,2286.02
36,Female,Health,1194.12,Online,59,1,4761.75,4256.5,17.0,1.0,0.0,1,0.01694915254237288,20.239322033898304,42988.31999999999,59.0,0.8938940515566756,-3062.38,0,0,17.0,0.0,3.987664556325998,4761.75
46,Male,Motor,2387.81,Online,51,0,2066.41,1846.69,14.0,1.0,0.0,1,0.0196078431372549,46.81980392156863,109839.26,51.0,0.8936706655503991,541.1199999999999,0,0,14.0,0.0,0.8653996758536064,2066.41
27,Female,Motor,2141.09,Bank,120,1,0.0,0.0,0.0,0.0,0.0,0,0.0,17.84241666666667,57809.43000000001,0.0,0.0,2141.09,0,1,0.0,0.0,0.0,0.0
35,Male,Property,448.56,Bank,107,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.19214953271028,15699.6,0.0,0.0,448.56,0,1,0.0,0.0,0.0,0.0
45,Male,Health,171.47,Bank,15,1,4454.0,3777.48,13.5,2.0,0.0,1,0.13333333333333333,11.431333333333333,7716.15,30.0,0.8481095644364616,-3606.01,0,0,27.0,0.0,25.97538928092378,2227.0
52,Male,Motor,2340.46,Bank,8,0,0.0,0.0,0.0,0.0,0.0,0,0.0,292.5575,121703.92,0.0,0.0,2340.46,0,1,0.0,0.0,0.0,0.0
60,Male,Health,1364.2,Bank,94,0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.51276595744681,81852.0,0.0,0.0,1364.2,0,1,0.0,0.0,0.0,0.0
64,Male,Motor,1390.81,Broker,14,0,428.96,257.5,29.0,1.0,0.0,1,0.07142857142857142,99.34357142857142,89011.84,14.0,0.6002890712420739,1133.31,0,0,29.0,0.0,0.30842458711110793,428.96
48,Male,Health,1973.72,Bank,97,0,2507.72,0.0,39.0,1.0,0.0,1,0.010309278350515464,20.34762886597938,94738.56,97.0,0.0,1973.72,0,0,39.0,0.0,1.2705550939342964,2507.72
44,Female,Health,855.25,Online,106,0,0.0,0.0,0.0,0.0,0.0,0,0.0,8.068396226415095,37631.0,0.0,0.0,855.25,0,1,0.0,0.0,0.0,0.0
28,Male,Health,1256.58,Direct,7,1,0.0,0.0,0.0,0.0,0.0,0,0.0,179.51142857142855,35184.24,0.0,0.0,1256.58,0,1,0.0,0.0,0.0,0.0
66,Female,Health,2424.79,Broker,18,0,9130.06,2986.6,16.0,2.0,1.0,1,0.1111111111111111,134.71055555555554,160036.13999999998,36.0,0.327117236907534,-561.81,0,0,32.0,0.5,3.7652992630289632,4565.03
66,Female,Motor,1713.16,Online,12,0,12623.69,0.0,67.0,1.0,1.0,1,0.08333333333333333,142.76333333333335,113068.56000000001,12.0,0.0,1713.16,1,0,67.0,1.0,7.368657918699946,12623.69
55,Male,Motor,468.99,Direct,2,1,0.0,0.0,0.0,0.0,0.0,0,0.0,234.495,25794.45,0.0,0.0,468.99,0,1,0.0,0.0,0.0,0.0
22,Female,Health,419.74,Direct,50,0,4884.3,3262.25,36.0,1.0,0.0,1,0.02,8.3948,9234.28,50.0,0.6679053293204757,-2842.51,1,0,36.0,0.0,11.636489255253252,4884.3
25,Male,Motor,590.24,Online,93,0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.346666666666667,14756.0,0.0,0.0,590.24,0,1,0.0,0.0,0.0,0.0
51,Female,Health,1940.11,Bank,21,0,2137.57,0.0,1.0,1.0,1.0,1,0.047619047619047616,92.38619047619048,98945.61,21.0,0.0,1940.11,0,1,1.0,1.0,1.1017777342521817,2137.57
65,Male,Motor,808.9,Bank,7,0,6106.54,4345.47,29.0,2.0,0.0,1,0.2857142857142857,115.55714285714285,52578.5,14.0,0.7116091927670989,-3536.57,1,0,58.0,0.0,7.549190258375572,3053.27
69,Female,Motor,151.33,Direct,116,0,4853.22,3910.95,33.0,1.0,0.0,1,0.008620689655172414,1.3045689655172414,10441.77,116.0,0.8058464277325157,-3759.62,1,0,33.0,0.0,32.07044208022203,4853.22
73,Female,Motor,2366.02,Direct,91,0,0.0,0.0,0.0,0.0,0.0,0,0.0,26.00021978021978,172719.46,0.0,0.0,2366.02,0,1,0.0,0.0,0.0,0.0
29,Male,Property,507.31,Broker,12,1,3080.21,1447.87,10.5,2.0,0.0,1,0.16666666666666666,42.27583333333333,14711.99,24.0,0.47005561309131516,-940.56,0,0,21.0,0.0,6.071652441308076,1540.105
55,Female,Motor,122.94,Direct,84,0,1211.28,890.19,69.0,1.0,0.0,1,0.011904761904761904,1.4635714285714285,6761.7,84.0,0.7349167822468794,-767.25,1,0,69.0,0.0,9.85261102977062,1211.28
