customer_id,age,gender,policy_id,policy_type,premium_amount,sales_channel,tenure_months,is_churned
CUST-13339,56,Female,POL-13339,Health,1936.15,Broker,99,0
CUST-13340,66,Female,POL-13340,Motor,2375.0,Online,89,1
CUST-13341,29,Male,POL-13341,Property,1820.41,Bank,64,1
CUST-13342,58,Female,POL-13342,Property,2215.52,Broker,93,0
CUST-13343,64,Male,POL-13343,Motor,1632.88,Online,87,0
CUST-13344,35,Male,POL-13344,Health,1030.38,Bank,82,0
CUST-13345,38,Male,POL-13345,Property,1121.83,Direct,78,0
CUST-13346,30,Female,POL-13346,Health,280.77,Bank,81,0
CUST-13347,38,Female,POL-13347,Property,175.5,Bank,66,0
CUST-13348,25,Male,POL-13348,Motor,1769.14,Online,31,1
CUST-13349,63,Male,POL-13349,Motor,1152.23,Broker,83,0
CUST-13350,57,Female,POL-13350,Motor,1425.32,Direct,96,0
CUST-13351,63,Female,POL-13351,Health,1438.39,Broker,62,0
CUST-13352,24,Female,POL-13352,Property,765.7,Bank,54,1
CUST-13353,40,Male,POL-13353,Property,1242.14,Bank,92,0
CUST-13354,61,Female,POL-13354,Motor,1229.82,Online,105,0
CUST-13355,49,Female,POL-13355,Motor,1032.23,Direct,8,0
CUST-13356,28,Male,POL-13356,Property,2069.62,Broker,42,1
CUST-13357,39,Male,POL-13357,Health,1182.79,Online,41,0
CUST-13358,39,Male,POL-13358,Motor,1548.75,Online,59,1
CUST-13359,60,Female,POL-13359,Health,2249.25,Bank,40,0
CUST-13360,42,Male,POL-13360,Health,2178.96,Online,103,1
CUST-13361,39,Male,POL-13361,Health,2237.01,Bank,22,0
CUST-13362,45,Male,POL-13362,Health,748.01,Online,24,0
CUST-13363,46,Male,POL-13363,Motor,183.96,Online,38,1
CUST-13364,30,Female,POL-13364,Property,726.56,Direct,2,0
CUST-13365,35,Male,POL-13365,Health,768.9,Bank,41,1
CUST-13366,19,Female,POL-13366,Motor,2282.46,Online,105,1
CUST-13367,46,Female,POL-13367,Motor,1658.18,Direct,19,0
CUST-13368,38,Female,POL-13368,Health,296.09,Broker,105,0
CUST-13369,32,Male,POL-13369,Motor,424.91,Broker,2,0
CUST-13370,69,Female,POL-13370,Motor,473.62,Online,92,0
CUST-13371,44,Male,POL-13371,Health,1613.01,Broker,96,0
CUST-13372,67,Male,POL-13372,Motor,1864.99,Broker,62,0
CUST-13373,48,Male,POL-13373,Health,2163.15,Online,83,0
CUST-13374,32,Female,POL-13374,Motor,2357.53,Broker,16,0
CUST-13375,68,Male,POL-13375,Health,584.09,Bank,94,0
CUST-13376,40,Male,POL-13376,Motor,843.45,Direct,22,0
CUST-13377,41,Male,POL-13377,Motor,676.77,Online,14,1
CUST-13378,61,Female,POL-13378,Motor,961.03,Broker,116,0
CUST-13379,30,Female,POL-13379,Property,2295.2,Direct,56,0
CUST-13380,39,Female,POL-13380,Property,1480.27,Direct,65,0
CUST-13381,60,Male,POL-13381,Motor,1871.66,Bank,45,0
CUST-13382,54,Female,POL-13382,Health,1276.29,Online,54,0
CUST-13383,50,Male,POL-13383,Health,169.26,Broker,66,0
CUST-13384,73,Male,POL-13384,Property,254.07,Online,86,0
CUST-13385,20,Female,POL-13385,Motor,1391.02,Broker,46,0
CUST-13386,71,Male,POL-13386,Health,1825.09,Bank,33,0
CUST-13387,36,Female,POL-13387,Motor,616.79,Bank,79,0
CUST-13388,40,Male,POL-13388,Motor,1832.58,Online,50,0
CUST-13389,46,Female,POL-13389,Property,2045.6,Online,105,0
CUST-13390,47,Male,POL-13390,Health,1088.55,Bank,22,0
CUST-13391,56,Male,POL-13391,Motor,1891.41,Online,40,0
CUST-13392,61,Male,POL-13392,Motor,1069.67,Online,39,0
CUST-13393,64,Male,POL-13393,Health,1728.04,Bank,105,0
CUST-13394,42,Male,POL-13394,Health,1933.59,Online,41,0
CUST-13395,54,Female,POL-13395,Motor,2480.62,Online,75,0
CUST-13396,64,Male,POL-13396,Property,928.95,Bank,68,0
CUST-13397,25,Female,POL-13397,Motor,1086.5,Online,7,0
CUST-13398,59,Female,POL-13398,Motor,497.49,Online,85,0
CUST-13399,75,Female,POL-13399,Property,589.78,Broker,71,0
CUST-13400,33,Male,POL-13400,Motor,1764.15,Direct,4,0
CUST-13401,25,Male,POL-13401,Motor,2300.91,Broker,76,1
CUST-13402,18,Male,POL-13402,Health,1047.05,Online,91,0
CUST-13403,61,Female,POL-13403,Property,531.63,Direct,59,1
CUST-13404,22,Male,POL-13404,Motor,784.24,Bank,81,0
CUST-13405,20,Male,POL-13405,Property,1192.12,Online,84,0
CUST-13406,18,Female,POL-13406,Health,797.56,Online,95,1
CUST-13407,21,Female,POL-13407,Motor,660.59,Direct,26,0
CUST-13408,57,Female,POL-13408,Health,1866.36,Bank,31,1
CUST-13409,52,Female,POL-13409,Motor,118.83,Online,99,1
CUST-13410,49,Female,POL-13410,Motor,1394.15,Online,73,0
CUST-13411,59,Female,POL-13411,Health,2005.04,Broker,69,0
CUST-13412,51,Male,POL-13412,Property,738.95,Online,52,1
CUST-13413,60,Female,POL-13413,Motor,1547.9,Online,112,0
CUST-13414,42,Male,POL-13414,Motor,1705.36,Online,72,0
CUST-13415,27,Male,POL-13415,Health,1672.06,Bank,21,0
CUST-13416,38,Male,POL-13416,Motor,1170.04,Bank,16,0
CUST-13417,63,Female,POL-13417,Motor,931.79,Bank,51,0
CUST-13418,56,Male,POL-13418,Motor,2106.22,Online,16,0
CUST-13419,44,Female,POL-13419,Health,1920.27,Bank,18,0
CUST-13420,44,Female,POL-13420,Motor,871.01,Bank,47,0
CUST-13421,19,Male,POL-13421,Motor,347.25,Broker,56,0
CUST-13422,58,Female,POL-13422,Property,272.34,Direct,28,0
CUST-13423,65,Male,POL-13423,Property,326.26,Broker,82,0
CUST-13424,30,Male,POL-13424,Health,1498.89,Broker,78,0
CUST-13425,26,Female,POL-13425,Motor,223.99,Broker,56,0
CUST-13426,69,Male,POL-13426,Health,908.62,Broker,112,0
CUST-13427,53,Male,POL-13427,Motor,1907.68,Online,37,0
CUST-13428,39,Male,POL-13428,Motor,806.44,Direct,104,0
CUST-13429,59,Female,POL-13429,Health,1931.94,Direct,16,0
CUST-13430,43,Male,POL-13430,Motor,1889.12,Online,85,0
CUST-13431,75,Female,POL-13431,Motor,689.99,Bank,65,0
CUST-13432,71,Female,POL-13432,Motor,1849.17,Bank,60,0
CUST-13433,29,Male,POL-13433,Motor,1894.66,Online,61,1
CUST-13434,34,Male,POL-13434,Motor,1053.89,Direct,11,1
CUST-13435,31,Female,POL-13435,Property,605.01,Direct,75,0
CUST-13436,31,Female,POL-13436,Motor,1351.05,Broker,66,1
CUST-13437,74,Male,POL-13437,Motor,2311.35,Broker,32,0
CUST-13438,51,Male,POL-13438,Motor,1635.08,Direct,118,0
CUST-13439,70,Female,POL-13439,Property,515.01,Bank,19,0
CUST-13440,74,Female,POL-13440,Health,1738.62,Broker,56,0
CUST-13441,37,Female,POL-13441,Motor,1125.29,Broker,5,1
CUST-13442,28,Female,POL-13442,Property,1519.67,Broker,3,0
CUST-13443,33,Female,POL-13443,Motor,1861.75,Online,28,1
CUST-13444,68,Male,POL-13444,Motor,1335.87,Direct,90,0
CUST-13445,48,Female,POL-13445,Motor,2053.56,Direct,87,0
CUST-13446,72,Female,POL-13446,Motor,1833.17,Broker,94,0
CUST-13447,23,Male,POL-13447,Motor,1576.18,Direct,72,0
CUST-13448,73,Male,POL-13448,Health,461.9,Broker,100,0
CUST-13449,36,Female,POL-13449,Motor,2106.28,Online,29,0
CUST-13450,54,Female,POL-13450,Health,2346.17,Broker,77,0
CUST-13451,75,Male,POL-13451,Motor,428.72,Online,59,1
CUST-13452,21,Female,POL-13452,Motor,1271.78,Online,25,1
CUST-13453,64,Female,POL-13453,Motor,721.33,Online,22,0
CUST-13454,21,Male,POL-13454,Property,1910.86,Direct,110,0
CUST-13455,37,Female,POL-13455,Motor,1831.91,Direct,97,0
CUST-13456,27,Male,POL-13456,Health,438.12,Broker,101,1
CUST-13457,41,Male,POL-13457,Motor,2204.87,Online,117,0
CUST-13458,71,Male,POL-13458,Motor,534.34,Online,71,0
CUST-13459,52,Male,POL-13459,Motor,2013.42,Direct,23,1
CUST-13460,43,Female,POL-13460,Motor,1196.75,Online,70,0
CUST-13461,54,Male,POL-13461,Motor,887.85,Bank,79,0
CUST-13462,55,Female,POL-13462,Motor,479.77,Online,79,0
CUST-13463,38,Female,POL-13463,Health,502.27,Broker,40,0
CUST-13464,71,Female,POL-13464,Motor,1688.54,Online,98,0
CUST-13465,57,Female,POL-13465,Health,1421.03,Broker,14,0
CUST-13466,56,Female,POL-13466,Motor,393.01,Online,29,0
CUST-13467,38,Male,POL-13467,Health,370.47,Direct,16,0
CUST-13468,27,Male,POL-13468,Health,273.55,Broker,93,0
CUST-13469,55,Male,POL-13469,Motor,1885.04,Bank,87,0
CUST-13470,63,Male,POL-13470,Motor,1808.52,Online,10,1
CUST-13471,21,Female,POL-13471,Health,240.23,Direct,47,1
CUST-13472,74,Male,POL-13472,Property,1444.65,Broker,119,0
CUST-13473,62,Female,POL-13473,Motor,303.22,Online,4,0
CUST-13474,37,Female,POL-13474,Motor,2268.99,Bank,12,0
CUST-13475,34,Male,POL-13475,Property,2277.08,Online,42,0
CUST-13476,72,Male,POL-13476,Motor,1775.76,Bank,98,0
CUST-13477,24,Male,POL-13477,Health,2322.85,Broker,4,0
CUST-13478,21,Male,POL-13478,Motor,2047.49,Online,84,0
CUST-13479,46,Female,POL-13479,Motor,2088.49,Online,92,1
CUST-13480,31,Female,POL-13480,Health,1467.3,Online,92,0
CUST-13481,20,Male,POL-13481,Health,834.54,Broker,6,1
CUST-13482,41,Female,POL-13482,Motor,622.72,Online,14,1
CUST-13483,54,Female,POL-13483,Health,885.28,Online,119,0
CUST-13484,33,Female,POL-13484,Health,1608.39,Online,35,0
CUST-13485,75,Male,POL-13485,Health,514.38,Online,47,0
CUST-13486,72,Female,POL-13486,Motor,720.74,Online,58,0
CUST-13487,69,Male,POL-13487,Health,1223.35,Online,65,0
CUST-13488,21,Male,POL-13488,Health,659.32,Broker,19,1
CUST-13489,73,Female,POL-13489,Health,1512.74,Direct,57,0
CUST-13490,41,Female,POL-13490,Health,2315.62,Online,65,1
CUST-13491,51,Male,POL-13491,Motor,1895.41,Bank,13,0
CUST-13492,47,Female,POL-13492,Health,1699.42,Broker,8,0
CUST-13493,35,Female,POL-13493,Health,1498.53,Online,18,0
CUST-13494,36,Male,POL-13494,Motor,1271.07,Direct,118,0
CUST-13495,48,Male,POL-13495,Motor,547.75,Broker,35,0
CUST-13496,36,Male,POL-13496,Motor,2247.31,Online,87,0
CUST-13497,66,Male,POL-13497,Health,696.49,Online,114,1
CUST-13498,63,Female,POL-13498,Motor,319.14,Broker,116,0
CUST-13499,36,Female,POL-13499,Health,1900.04,Online,26,0
CUST-13500,39,Male,POL-13500,Property,521.48,Bank,105,0
CUST-13501,41,Male,POL-13501,Health,992.55,Bank,38,1
CUST-13502,62,Male,POL-13502,Property,167.88,Broker,84,0
CUST-13503,29,Female,POL-13503,Property,428.96,Online,66,1
CUST-13504,47,Male,POL-13504,Motor,515.69,Direct,26,0
CUST-13505,75,Female,POL-13505,Health,230.58,Direct,57,0
CUST-13506,55,Male,POL-13506,Motor,1675.98,Online,100,1
CUST-13507,70,Male,POL-13507,Property,2108.82,Online,25,0
CUST-13508,48,Male,POL-13508,Motor,995.96,Broker,30,0
CUST-13509,53,Female,POL-13509,Property,2198.98,Bank,82,0
CUST-13510,36,Female,POL-13510,Health,612.03,Bank,7,0
CUST-13511,65,Female,POL-13511,Health,880.94,Online,27,1
CUST-13512,62,Male,POL-13512,Motor,461.77,Online,11,0
CUST-13513,53,Female,POL-13513,Motor,1589.34,Direct,101,0
CUST-13514,47,Female,POL-13514,Health,1107.69,Online,8,1
CUST-13515,72,Male,POL-13515,Motor,1571.88,Direct,11,0
CUST-13516,66,Male,POL-13516,Property,1928.02,Bank,88,0
CUST-13517,72,Female,POL-13517,Motor,1409.69,Broker,30,0
CUST-13518,50,Female,POL-13518,Health,1606.31,Broker,94,0
CUST-13519,35,Female,POL-13519,Motor,2344.6,Online,116,0
CUST-13520,69,Female,POL-13520,Health,817.75,Direct,116,0
CUST-13521,66,Male,POL-13521,Health,961.99,Direct,15,0
CUST-13522,45,Male,POL-13522,Motor,1822.49,Direct,56,0
CUST-13523,64,Male,POL-13523,Motor,1567.13,Bank,35,0
CUST-13524,28,Female,POL-13524,Motor,528.48,Online,39,1
CUST-13525,74,Female,POL-13525,Health,1002.75,Direct,24,0
CUST-13526,71,Male,POL-13526,Health,1222.81,Broker,8,0
CUST-13527,62,Male,POL-13527,Health,1106.54,Direct,43,0
CUST-13528,50,Female,POL-13528,Health,527.86,Online,42,1
CUST-13529,34,Female,POL-13529,Motor,2318.63,Online,84,0
CUST-13530,23,Male,POL-13530,Motor,1929.57,Broker,41,1
CUST-13531,21,Male,POL-13531,Motor,1255.25,Broker,47,0
CUST-13532,37,Male,POL-13532,Motor,1732.15,Direct,26,0
CUST-13533,65,Female,POL-13533,Property,2253.48,Direct,52,0
CUST-13534,64,Female,POL-13534,Property,426.82,Direct,88,1
CUST-13535,44,Female,POL-13535,Motor,700.9,Online,22,0
CUST-13536,32,Female,POL-13536,Health,1402.48,Direct,5,0
CUST-13537,23,Female,POL-13537,Property,2017.62,Online,15,0
CUST-13538,64,Female,POL-13538,Motor,187.01,Online,36,0
CUST-13539,31,Male,POL-13539,Motor,2461.64,Broker,101,0
CUST-13540,28,Male,POL-13540,Motor,1191.78,Online,63,1
CUST-13541,56,Female,POL-13541,Health,962.15,Online,93,1
CUST-13542,26,Male,POL-13542,Property,802.54,Direct,79,0
CUST-13543,43,Female,POL-13543,Health,518.46,Bank,91,0
CUST-13544,33,Male,POL-13544,Motor,1999.78,Broker,49,0
CUST-13545,22,Female,POL-13545,Motor,2392.99,Bank,55,0
CUST-13546,74,Male,POL-13546,Health,1092.75,Online,72,1
CUST-13547,69,Male,POL-13547,Property,2385.81,Online,60,1
CUST-13548,27,Female,POL-13548,Health,2077.11,Bank,57,0
CUST-13549,67,Female,POL-13549,Health,1254.52,Bank,29,0
CUST-13550,20,Male,POL-13550,Motor,1717.66,Online,19,1
CUST-13551,30,Male,POL-13551,Property,1143.96,Online,95,0
CUST-13552,60,Female,POL-13552,Health,1440.94,Direct,73,0
CUST-13553,66,Male,POL-13553,Motor,239.31,Online,10,0
CUST-13554,47,Female,POL-13554,Health,1771.03,Broker,101,0
CUST-13555,71,Female,POL-13555,Motor,226.78,Broker,10,0
CUST-13556,62,Male,POL-13556,Motor,2061.0,Bank,118,0
CUST-13557,23,Female,POL-13557,Motor,2079.87,Broker,97,0
CUST-13558,34,Male,POL-13558,Motor,668.99,Broker,89,0
CUST-13559,62,Male,POL-13559,Motor,876.79,Online,57,0
CUST-13560,68,Female,POL-13560,Motor,1255.14,Broker,54,0
CUST-13561,70,Male,POL-13561,Health,1531.99,Broker,56,0
CUST-13562,36,Female,POL-13562,Health,789.65,Online,68,0
CUST-13563,59,Female,POL-13563,Motor,1521.97,Online,117,1
CUST-13564,52,Female,POL-13564,Motor,814.69,Online,69,1
CUST-13565,63,Male,POL-13565,Health,233.18,Online,87,1
CUST-13566,43,Female,POL-13566,Motor,106.07,Online,103,1
CUST-13567,68,Male,POL-13567,Motor,342.76,Online,55,1
CUST-13568,22,Female,POL-13568,Property,2001.4,Direct,69,0
CUST-13569,46,Female,POL-13569,Health,2407.44,Online,116,0
CUST-13570,54,Female,POL-13570,Property,1124.72,Bank,72,0
CUST-13571,37,Male,POL-13571,Health,1330.44,Direct,81,0
CUST-13572,66,Male,POL-13572,Motor,452.44,Direct,1,0
CUST-13573,38,Female,POL-13573,Health,1422.48,Broker,118,0
CUST-13574,27,Female,POL-13574,Motor,447.17,Online,114,0
CUST-13575,22,Male,POL-13575,Motor,1566.91,Broker,12,0
CUST-13576,53,Male,POL-13576,Motor,2339.82,Online,35,0
CUST-13577,23,Male,POL-13577,Property,569.68,Bank,116,1
CUST-13578,43,Female,POL-13578,Motor,1934.95,Online,78,0
CUST-13579,21,Male,POL-13579,Property,156.41,Broker,112,0
CUST-13580,56,Female,POL-13580,Property,1001.19,Online,82,0
CUST-13581,56,Male,POL-13581,Health,365.8,Broker,74,0
CUST-13582,67,Female,POL-13582,Health,945.94,Online,119,1
CUST-13583,52,Female,POL-13583,Health,516.49,Online,79,0
CUST-13584,18,Female,POL-13584,Property,995.93,Broker,106,0
CUST-13585,41,Male,POL-13585,Motor,1102.05,Bank,33,0
CUST-13586,74,Male,POL-13586,Health,821.42,Broker,83,0
CUST-13587,53,Male,POL-13587,Health,1675.89,Bank,98,0
CUST-13588,23,Female,POL-13588,Property,2305.24,Broker,109,0
CUST-13589,58,Female,POL-13589,Health,1061.43,Broker,25,0
CUST-13590,71,Male,POL-13590,Health,561.62,Broker,16,0
CUST-13591,63,Female,POL-13591,Health,749.73,Broker,8,0
CUST-13592,61,Female,POL-13592,Property,2149.6,Online,35,0
CUST-13593,74,Female,POL-13593,Health,1471.94,Online,85,0
CUST-13594,48,Male,POL-13594,Motor,1192.03,Online,83,1
CUST-13595,37,Female,POL-13595,Health,459.13,Broker,46,0
CUST-13596,41,Male,POL-13596,Property,1179.35,Direct,11,0
CUST-13597,42,Male,POL-13597,Health,768.38,Online,61,0
CUST-13598,53,Male,POL-13598,Property,2363.59,Direct,44,1
CUST-13599,38,Male,POL-13599,Motor,2221.77,Online,11,1
CUST-13600,47,Male,POL-13600,Health,301.37,Online,11,1
CUST-13601,41,Female,POL-13601,Health,1339.97,Broker,22,0
CUST-13602,61,Male,POL-13602,Property,640.14,Online,85,0
CUST-13603,59,Male,POL-13603,Motor,1085.87,Online,91,0
CUST-13604,47,Male,POL-13604,Property,2204.44,Online,82,1
CUST-13605,39,Female,POL-13605,Health,1366.03,Broker,62,0
CUST-13606,45,Female,POL-13606,Motor,902.12,Broker,106,0
CUST-13607,24,Female,POL-13607,Motor,598.93,Direct,48,0
CUST-13608,52,Female,POL-13608,Motor,2020.78,Broker,104,0
CUST-13609,72,Male,POL-13609,Health,1598.84,Broker,102,0
CUST-13610,45,Male,POL-13610,Motor,1223.36,Bank,94,1
CUST-13611,31,Female,POL-13611,Motor,621.96,Online,63,0
CUST-13612,73,Female,POL-13612,Property,902.19,Online,51,1
CUST-13613,27,Female,POL-13613,Motor,2403.62,Broker,45,0
CUST-13614,33,Female,POL-13614,Motor,1348.22,Bank,111,0
CUST-13615,33,Male,POL-13615,Health,1061.68,Broker,109,0
CUST-13616,71,Female,POL-13616,Health,1351.41,Online,33,0
CUST-13617,48,Female,POL-13617,Health,1969.57,Bank,85,0
CUST-13618,59,Female,POL-13618,Motor,916.26,Online,60,1
CUST-13619,42,Female,POL-13619,Health,528.89,Bank,2,1
CUST-13620,30,Female,POL-13620,Health,1503.85,Online,13,0
CUST-13621,23,Female,POL-13621,Motor,1696.49,Broker,66,0
CUST-13622,61,Female,POL-13622,Motor,1810.52,Broker,57,1
CUST-13623,26,Male,POL-13623,Motor,2216.77,Direct,43,1
CUST-13624,62,Male,POL-13624,Motor,990.82,Broker,45,0
CUST-13625,53,Male,POL-13625,Health,280.85,Online,31,0
CUST-13626,73,Male,POL-13626,Health,2400.04,Broker,10,1
CUST-13627,60,Male,POL-13627,Motor,1144.03,Bank,23,0
CUST-13628,37,Male,POL-13628,Motor,1595.82,Direct,86,0
CUST-13629,35,Female,POL-13629,Motor,1699.13,Direct,111,0
CUST-13630,75,Female,POL-13630,Health,1411.63,Bank,29,0
CUST-13631,60,Male,POL-13631,Motor,592.62,Broker,97,0
CUST-13632,74,Female,POL-13632,Health,1912.34,Online,31,0
CUST-13633,38,Male,POL-13633,Motor,2029.0,Online,78,0
CUST-13634,21,Female,POL-13634,Health,1427.14,Broker,74,0
CUST-13635,67,Female,POL-13635,Property,1272.55,Online,18,1
CUST-13636,50,Female,POL-13636,Motor,373.45,Direct,11,0
CUST-13637,44,Female,POL-13637,Health,301.48,Online,103,1
CUST-13638,24,Female,POL-13638,Property,914.96,Online,47,0
CUST-13639,23,Female,POL-13639,Motor,846.03,Direct,3,0
CUST-13640,32,Male,POL-13640,Health,2388.78,Online,2,1
CUST-13641,35,Male,POL-13641,Motor,1980.69,Broker,54,0
CUST-13642,49,Female,POL-13642,Health,1683.82,Online,72,1
CUST-13643,73,Male,POL-13643,Motor,1342.36,Bank,31,0
CUST-13644,28,Female,POL-13644,Property,501.68,Bank,8,1
CUST-13645,37,Male,POL-13645,Health,2448.3,Online,43,0
CUST-13646,41,Female,POL-13646,Health,1000.1,Direct,48,0
CUST-13647,32,Male,POL-13647,Health,356.62,Bank,2,0
CUST-13648,65,Female,POL-13648,Health,1285.12,Direct,22,0
CUST-13649,24,Male,POL-13649,Motor,2197.6,Online,5,1
CUST-13650,38,Female,POL-13650,Property,2229.5,Broker,7,0
CUST-13651,59,Male,POL-13651,Property,126.32,Bank,20,0
CUST-13652,43,Female,POL-13652,Health,2227.11,Online,92,0
CUST-13653,61,Female,POL-13653,Property,751.56,Online,77,1
CUST-13654,73,Female,POL-13654,Health,193.53,Broker,2,1
CUST-13655,31,Male,POL-13655,Health,2134.7,Online,32,0
CUST-13656,74,Male,POL-13656,Health,2173.28,Online,90,0
CUST-13657,54,Male,POL-13657,Motor,1530.95,Online,3,1
CUST-13658,75,Female,POL-13658,Motor,1478.64,Broker,41,0
CUST-13659,38,Male,POL-13659,Motor,2051.49,Direct,42,0
CUST-13660,35,Female,POL-13660,Health,1987.14,Broker,120,0
CUST-13661,22,Male,POL-13661,Motor,2236.25,Direct,77,0
CUST-13662,20,Male,POL-13662,Motor,1426.59,Broker,85,0
CUST-13663,40,Male,POL-13663,Property,2422.35,Direct,45,0
CUST-13664,43,Male,POL-13664,Motor,2490.75,Broker,101,0
CUST-13665,54,Female,POL-13665,Health,379.71,Broker,87,1
CUST-13666,41,Male,POL-13666,Motor,2138.91,Broker,71,0
CUST-13667,66,Male,POL-13667,Motor,1299.57,Bank,17,0
CUST-13668,36,Female,POL-13668,Health,1030.16,Online,92,0
CUST-13669,68,Female,POL-13669,Health,1571.37,Direct,47,0
CUST-13670,42,Male,POL-13670,Health,234.32,Online,94,0
CUST-13671,38,Male,POL-13671,Motor,1315.51,Online,69,0
CUST-13672,29,Female,POL-13672,Health,2190.14,Bank,24,0
CUST-13673,74,Female,POL-13673,Motor,612.31,Broker,71,0
CUST-13674,58,Female,POL-13674,Motor,1123.34,Broker,34,0
CUST-13675,50,Male,POL-13675,Motor,2354.75,Bank,120,0
CUST-13676,67,Male,POL-13676,Motor,1128.55,Direct,50,0
CUST-13677,70,Male,POL-13677,Motor,960.08,Broker,42,0
CUST-13678,21,Female,POL-13678,Motor,1157.29,Broker,33,1
CUST-13679,59,Female,POL-13679,Property,1346.69,Broker,27,1
CUST-13680,74,Female,POL-13680,Motor,1616.78,Bank,78,0
CUST-13681,24,Male,POL-13681,Motor,2021.66,Broker,59,1
CUST-13682,39,Female,POL-13682,Motor,1185.05,Bank,19,0
CUST-13683,72,Male,POL-13683,Health,2061.95,Bank,112,0
CUST-13684,50,Female,POL-13684,Motor,1380.93,Online,115,0
CUST-13685,34,Male,POL-13685,Property,912.35,Broker,102,0
CUST-13686,41,Male,POL-13686,Property,1679.08,Broker,76,0
CUST-13687,51,Female,POL-13687,Motor,1822.53,Direct,3,1
CUST-13688,45,Male,POL-13688,Health,1439.32,Direct,71,0
CUST-13689,75,Female,POL-13689,Motor,235.88,Online,120,0
CUST-13690,60,Male,POL-13690,Health,507.72,Direct,99,0
CUST-13691,58,Female,POL-13691,Motor,784.71,Bank,25,0
CUST-13692,56,Female,POL-13692,Motor,778.3,Online,113,1
CUST-13693,39,Male,POL-13693,Motor,1716.21,Online,15,0
CUST-13694,66,Female,POL-13694,Health,144.04,Bank,83,0
CUST-13695,34,Male,POL-13695,Motor,1913.64,Broker,60,1
CUST-13696,51,Female,POL-13696,Motor,736.82,Broker,83,0
CUST-13697,23,Female,POL-13697,Health,844.05,Broker,23,1
CUST-13698,63,Female,POL-13698,Health,1366.98,Broker,11,0
CUST-13699,23,Female,POL-13699,Property,618.22,Online,59,1
CUST-13700,51,Male,POL-13700,Motor,2222.73,Direct,85,0
CUST-13701,18,Female,POL-13701,Health,304.89,Direct,116,1
CUST-13702,27,Female,POL-13702,Health,1166.52,Bank,34,0
CUST-13703,38,Male,POL-13703,Motor,2138.61,Broker,103,0
CUST-13704,22,Male,POL-13704,Health,1578.03,Online,115,1
CUST-13705,19,Male,POL-13705,Motor,801.59,Broker,7,1
CUST-13706,39,Male,POL-13706,Property,1109.82,Direct,106,0
CUST-13707,65,Male,POL-13707,Motor,1796.07,Online,44,0
CUST-13708,74,Male,POL-13708,Health,2435.83,Bank,119,0
CUST-13709,19,Female,POL-13709,Motor,2243.53,Direct,91,0
CUST-13710,27,Male,POL-13710,Property,921.84,Broker,64,1
CUST-13711,51,Female,POL-13711,Motor,2495.67,Direct,114,0
CUST-13712,33,Male,POL-13712,Property,108.41,Broker,23,0
CUST-13713,65,Female,POL-13713,Property,166.31,Broker,102,0
CUST-13714,68,Female,POL-13714,Motor,2077.22,Online,58,0
CUST-13715,56,Female,POL-13715,Property,578.71,Broker,20,0
CUST-13716,39,Male,POL-13716,Property,245.85,Direct,27,0
CUST-13717,29,Male,POL-13717,Motor,669.16,Online,117,1
CUST-13718,41,Male,POL-13718,Motor,1122.64,Direct,60,0
CUST-13719,64,Male,POL-13719,Health,1853.36,Broker,8,1
CUST-13720,57,Female,POL-13720,Motor,1598.41,Bank,101,0
CUST-13721,55,Male,POL-13721,Motor,670.29,Direct,67,0
CUST-13722,27,Female,POL-13722,Motor,1307.85,Online,2,1
CUST-13723,52,Female,POL-13723,Motor,2322.91,Direct,22,0
CUST-13724,68,Male,POL-13724,Motor,2056.02,Direct,70,0
CUST-13725,66,Male,POL-13725,Motor,875.66,Direct,103,0
CUST-13726,49,Male,POL-13726,Property,2457.43,Direct,104,0
CUST-13727,24,Female,POL-13727,Health,1800.69,Broker,36,0
CUST-13728,38,Male,POL-13728,Motor,249.88,Direct,108,0
CUST-13729,37,Female,POL-13729,Health,184.39,Bank,24,0
CUST-13730,43,Male,POL-13730,Health,504.18,Online,12,0
CUST-13731,21,Female,POL-13731,Property,1846.85,Broker,81,1
CUST-13732,63,Male,POL-13732,Motor,540.97,Online,22,0
CUST-13733,69,Male,POL-13733,Motor,1327.57,Bank,118,0
CUST-13734,39,Female,POL-13734,Property,323.82,Online,83,1
CUST-13735,32,Male,POL-13735,Property,2310.13,Broker,73,0
CUST-13736,73,Male,POL-13736,Health,925.51,Bank,76,0
CUST-13737,57,Male,POL-13737,Health,2279.52,Direct,96,0
CUST-13738,38,Male,POL-13738,Motor,2367.7,Direct,117,1
CUST-13739,32,Male,POL-13739,Health,114.71,Online,95,0
CUST-13740,39,Male,POL-13740,Motor,1213.92,Bank,81,0
CUST-13741,69,Male,POL-13741,Motor,159.17,Bank,23,0
CUST-13742,45,Female,POL-13742,Property,2280.86,Bank,74,0
CUST-13743,31,Female,POL-13743,Motor,1344.18,Broker,63,0
CUST-13744,44,Male,POL-13744,Health,279.87,Bank,30,0
CUST-13745,58,Male,POL-13745,Property,364.66,Broker,19,0
CUST-13746,57,Male,POL-13746,Motor,1020.42,Broker,26,0
CUST-13747,75,Female,POL-13747,Property,2356.56,Online,90,0
CUST-13748,45,Female,POL-13748,Property,1762.98,Direct,11,0
CUST-13749,43,Male,POL-13749,Health,2182.29,Online,20,0
CUST-13750,66,Female,POL-13750,Motor,979.5,Direct,118,0
CUST-13751,19,Male,POL-13751,Motor,203.71,Bank,56,1
